Year;Campaign;Catalog;Category;Category 2;Physical Page;Physical Page 2;Display Page;Display Page 2;ID;ID 2;SKU;Title;Title 2;Variant;Price;Price Standard;Description;Images;Shade File;Unit Volume;Unit Measure
2025;06;katalog;SET;SET;175;175;171;171;="65946";="65946";="65946";"SADA NA NOHY S VŮNÍ GUAVY A MARAKUJI ";"SADA NA NOHY S VŮNÍ GUAVY A MARAKUJI ";"";229.90;339.70;"• Peeling na nohy | 75 ml |
• Mléko na nohy | 75 ml |
• Sprej na nohy | 100 ml |";"https://media.ce.avon.digital-catalogue.com/cz/c06_cz_2025/prod_S9809955.jpg?v=1747664122";"https://media.ce.avon.digital-catalogue.com/default-shade.jpg?v=1621934601";="";
2025;06;katalog;SET;SET;157;157;153;153;="58727";="58727";="58727";"SADA PRO OHROMUJÍCÍ OBJEM VLASŮ";"SADA PRO OHROMUJÍCÍ OBJEM VLASŮ";"";289.90;389.70;"• Kondicionér | 250 ml |
• Šampon | 400 ml |
• Sprej na vlasy | 100 ml |";"https://media.ce.avon.digital-catalogue.com/cz/c06_cz_2025/prod_9810284.jpg?v=1747663837";"https://media.ce.avon.digital-catalogue.com/default-shade.jpg?v=1621934601";="";
2025;06;katalog;FRAGRANCE;FRAGRANCE;196;196;192;192;="02782";="02782";="02782";"Summer White Original EDT";"Summer White Original EDT";"";139.90;269.90;"<p><strong>Summer White EDT 50 ml</strong></p>
<p>&nbsp,</p>
<p>Čistá a jednoduchá vůně. Zářivé květy se snoubí s bílým mošusem v delikátní směsi, která vystihuje svěžest letního dne. Kategorie: květinová</p><p>&nbsp,</p><a target=""_blank"" href=""https://ce.avon.com/ingredients-warning/cs/1020860"" style=""text-decoration: underline !important"">Podrobnosti o způsobu použití, ingrediencích a varováních</a>
<p>&nbsp,</p>";"https://media.ce.avon.digital-catalogue.com/cz/c06_cz_2025/prod_1020860_1_613x613.jpg?v=1747664150";"https://media.ce.avon.digital-catalogue.com/default-shade.jpg?v=1621934601";="50";ml
2025;06;katalog;LITERATURE;LITERATURE;196;196;192;192;="13748";="13748";="13748";"Katalog";"Katalog";"";35;35;"Katalog";"https://media.ce.avon.digital-catalogue.com/cz/c06_cz_2025/prod_1111885.jpg?v=1748250026";"https://media.ce.avon.digital-catalogue.com/default-shade.jpg?v=1621934601";="1";ks.
2025;06;katalog;FACE;FACE;;0;ff2d4466-65a5-45cb-9b2f-ac9216f7f72d;ff2d4466-65a5-45cb-9b2f-ac9216f7f72d;="27193";="27193";="27193";"Zlatá noční kúra Anew s Protinolem™";"Zlatá noční kúra Anew s Protinolem™";"";299.90;359.90;"<p><strong>Zlatá noční kúra Anew s Protinolem™</strong></p><p>&nbsp,</p><p>Luxusní noční kúra s částečkami pravého zlata obnovuje pružnost pleti během noci.* Pro pleť 45+.</p><p>&nbsp,</p><ul><li>již po 3 dnech je viditelnost vrásek nižší*</li><li>okamžitě zvyšuje hladinu hydratace pleti</li><li>dodává pleti mladší vzhled</li><li>pro dokonalou pleť bez nečistot</li><li>poskytuje komplexní revitalizaci pleti</li></ul><p>&nbsp,</p><p>Účinky: Luxusní složení s částečkami pravého zlata chrání kolagenová vlákna a redukuje tak viditelnost hlubokých vrásek. Pleť je jemnější a hydratovanější na pohled i na dotek. Poskytuje 4x vyšší úroveň hydratace pleti ihned po použití**. Sjednocuje tón pleti. Dermatologicky a alergologicky testováno. Nekomedogenní.</p><p>&nbsp,</p><p>Použití: Každý večer jemně nanášejte na vyčištěnou pleť a dekolt. Používejte večer jako alternativu Nočního omlazujícího krému Anew Ultimate s Protinolem™.</p><p>&nbsp,</p><p>Inspirace: Pro dosažení maximálního účinku používejte noční kúru s Nočním omlazujícím krémem Anew Ultimate s Protinolem™!</p><p>&nbsp,</p><p>*Výsledky 8týdenní zákaznické studie se 150 osobami</p><p>**Výsledky 3denní klinické studie s 28 osobami</p><p>&nbsp,</p><a target=""_blank"" href=""https://ce.avon.com/ingredients-warning/cs/1138890"" style=""text-decoration: underline !important"">Podrobnosti o způsobu použití, ingrediencích a varováních</a>
<p>&nbsp,</p>";"https://media.ce.avon.digital-catalogue.com/cz/c06_cz_2025/prod_1138890_1_613x613.jpg?v=1747663838";"https://media.ce.avon.digital-catalogue.com/default-shade.jpg?v=1621934601";="50";ml
2025;06;katalog;FRAGRANCE;FRAGRANCE;196;196;192;192;="27342";="27342";="27342";"Summer White Sunset EDT ";"Summer White Sunset EDT ";"Summer White Sunset";139.90;269.90;"<p><strong>Summer White Sunset EDT 50 ml</strong></p><p>&nbsp,</p><ul><li>květinová vůně</li><li>hlavní složky: růžový pepř, svěží lotos, jemné březové dřevo</li></ul><p>Vůně hřejivá a uklidňující jako jemné paprsky zapadajícího slunce s tóny jemného&nbsp,růžového pepře, svěžího lotosu a krémových březových dřevin.</p><p>&nbsp,</p><p>&nbsp,</p><a target=""_blank"" href=""https://ce.avon.com/ingredients-warning/cs/1150561"" style=""text-decoration: underline !important"">Podrobnosti o způsobu použití, ingrediencích a varováních</a>
<p>&nbsp,</p>";"https://media.ce.avon.digital-catalogue.com/cz/c06_cz_2025/prod_1150561_1_613x613.jpg?v=1747664129";"https://media.ce.avon.digital-catalogue.com/default-shade.jpg?v=1621934601";="50";ml
2025;06;katalog;FRAGRANCE;FRAGRANCE;130;130;126;126;="32359";="32359";="32359";"Sprchový gel na tělo a vlasy Elite Gentleman";"Sprchový gel na tělo a vlasy Elite Gentleman";"Elite Gentleman";129.90;129.90;"<p><strong>Sprchový gel na vlasy a tělo Elite Gentleman</strong></p><p>&nbsp,</p><p>Kategorie: orientálně-dřevitá </p><p>Hlavní složky: verbena, kardamon, cedrové dřevo </p><p>&nbsp,</p><p>Sprchový gel na tělo a vlasy s podmanivou vůní pokožku osvěžuje, vyživuje a hydratuje. Jedinečná směs okouzlující svěžesti verbeny, svůdného aroma orientálních dřevin a opojného kardamonu. Při používání spolu se samotnou vůní bude pokožka déle provoněná. </p><p>Použití: Naneste malé množství sprchového gelu na mycí houbu nebo do dlaně. Napěňte, vmasírujte do pokožky těla a vlasů a poté opláchněte. Vhodné pro každodenní použití. </p><p>&nbsp,</p><a target=""_blank"" href=""https://ce.avon.com/ingredients-warning/cs/1155388"" style=""text-decoration: underline !important"">Podrobnosti o způsobu použití, ingrediencích a varováních</a>
<p>&nbsp,</p>";"https://media.ce.avon.digital-catalogue.com/cz/c06_cz_2025/prod_1155388_1_613x613.jpg?v=1747663838";"https://media.ce.avon.digital-catalogue.com/default-shade.jpg?v=1621934601";="250";ml
2025;06;katalog;BODY;BODY;177;177;173;173;="29298";="29298";="29298";"Vyživující krém na ruce, nohy a lokty s bambuckým máslem Planet Spa";"Vyživující krém na ruce, nohy a lokty s bambuckým máslem Planet Spa";"";99.90;119.90;"<p><strong>Vyživující krém na ruce, nohy a lokty s bambuckým máslem Planet Spa</strong></p>
<p>&nbsp,</p>
<p>• účinně vyhlazuje mozoly a zklidňuje hrubá a vysušená chodidla a lokty.</p>
<p>• redukuje známky suché pokožky</p>
<p>• poskytuje okamžitou noční úlevu</p>
<p>&nbsp,</p>
<p>Účinky:</p>
<p>Složení obsahuje africké bambucké máslo, které se získává z ořechu afrického stromu Karité. Bambucké máslo má zklidňující a hydratační účinky. Je bohaté na vyživující složky jako vitamin A s hojivými účinky a vitamin E s antioxidačními účinky, které dodávají pokožce zdravý vzhled. Složení napomáhá zjemňovat a hydratovat velmi suchou pokožku.</p>
<p>&nbsp,</p>
<p>Použití:</p>
<p>Nanášejte denně na suchou pokožku na patách, loktech, kolenou a na jiná místa s hrubou a suchou pokožkou.</p><p>&nbsp,</p><a target=""_blank"" href=""https://ce.avon.com/ingredients-warning/cs/1164617"" style=""text-decoration: underline !important"">Podrobnosti o způsobu použití, ingrediencích a varováních</a>
<p>&nbsp,</p>";"https://media.ce.avon.digital-catalogue.com/cz/c06_cz_2025/prod_1164617_1_613x613.jpg?v=1747663798";"https://media.ce.avon.digital-catalogue.com/default-shade.jpg?v=1621934601";="75";ml
2025;06;katalog;FRAGRANCE;FRAGRANCE;89;89;85;85;="01255";="01255";="01255";"Premiere Luxe EDP";"Premiere Luxe EDP";"Premiere Luxe";699.90;699.90;"<p><strong>Premiere Luxe&nbsp,EDP 50 ml</strong></p><p>&nbsp,</p><ul><li>Kategorie: květinově-cypřišová</li><li>Hlavní složky: magnolie, jasmín, gardénie</li></ul><p>Zažijte pocit neodolatelnosti se zářivými tóny černého rybízu, bohatých květin a nádechem luxusního santalového dřeva. ""Vytvořil jsem tuto vůni ze třech vzácných a exotických květin, které dodávají velmi ženský, smyslný a zároveň elegantní nádech."" Vincent Schaller, tvůrce parfémů pro francouzský parfumérský dům Firmenich</p><p>&nbsp,</p><a target=""_blank"" href=""https://ce.avon.com/ingredients-warning/cs/1165272"" style=""text-decoration: underline !important"">Podrobnosti o způsobu použití, ingrediencích a varováních</a>
<p>&nbsp,</p>";"https://media.ce.avon.digital-catalogue.com/cz/c06_cz_2025/prod_1165272_1_613x613.jpg?v=1747663798";"https://media.ce.avon.digital-catalogue.com/default-shade.jpg?v=1621934601";="50";ml
2025;06;katalog;FRAGRANCE;FRAGRANCE;101;101;97;97;="26393";="26393";="26393";"Luck for Her EDP";"Luck for Her EDP";"Luck";699.90;699.90;"<p><strong>Luck for Her EDP</strong></p>
<p>&nbsp,</p>
<p>Kategorie: orientálně-ovocně-květinová.</p>
<p>Hlavní složky: jiskřivý bergamot, květy kaktusu královna noci, santalové dřevo.</p>
<p>Výjimečně ženská vůně, ve které se mísí tóny zářivých citrusů a teplých dřevin s květy kaktusu královna noci. Pro povznášející, jedinečný pocit. „Věřím, že vůně Avon Luck dodá ženám i mužům sebevědomí. Při každém nanesení vůně pocítíte příval energie, který vám pomůže naplnit vaše cíle a sny. Je úžasné mít štěstí na své straně."" Maria Šarapovová tenistka světové úrovně Pro zvýraznění a delší požitek z vůně vyzkoušejte i další výrobky ze stejné řady - tělové mléko, tělový sprej a minibalení.</p><p>&nbsp,</p><a target=""_blank"" href=""https://ce.avon.com/ingredients-warning/cs/1172799"" style=""text-decoration: underline !important"">Podrobnosti o způsobu použití, ingrediencích a varováních</a>
<p>&nbsp,</p>";"https://media.ce.avon.digital-catalogue.com/cz/c06_cz_2025/prod_1172799_1_613x613.jpg?v=1747663800";"https://media.ce.avon.digital-catalogue.com/default-shade.jpg?v=1621934601";="50";ml
2025;06;katalog;FRAGRANCE;FRAGRANCE;88;88;84;84;="40840";="40840";="40840";"Luck for Him EDT";"Luck for Him EDT";"Luck";699.90;699.90;"<p><strong>Luck for Him EDT</strong></p>
<p>&nbsp,</p>
<p>Kategorie: dřevitě-aromatická-ambrová</p>
<p>Hlavní složky: růžový pepř, muškát, pryskyřice labdanum</p>
<p>&nbsp,</p>
<p>Rafinované tóny muškátového oříšku se snoubí s akordy růžového pepře a pryskyřice labdanum a vytvářejí tak svěží a zároveň hřejivou kompozici. Vůně byla vytvořena Davem Apelem.</p>
<p><strong><strong>&nbsp,</strong></strong></p>
<p>&nbsp,</p>
<p><a style=""text-decoration: underline !important"" href=""https://ce.avon.com/ingredients-warning/sk/1172802"" target=""_blank"">Podrobnosti o způsobu použití, ingrediencích a varováních</a></p>
<p>&nbsp,</p>";"https://media.ce.avon.digital-catalogue.com/cz/c06_cz_2025/prod_1172802_1_613x613.jpg?v=1747663742";"https://media.ce.avon.digital-catalogue.com/default-shade.jpg?v=1621934601";="75";ml
2025;06;katalog;FRAGRANCE;FRAGRANCE;101;101;97;97;="22194";="22194";="22194";"Cherish EDP";"Cherish EDP";"Cherish";429.90;429.90;"<p><strong><strong><strong><strong><strong>Avon&nbsp,Cherish EDP 50 ml&nbsp,</strong></strong></strong></strong></strong></p>
<p>&nbsp,</p>
<p>Nechte rozkv&eacute,st svoji ženskost d&iacute,ky t&eacute,to harmonick&eacute, směsi tře&scaron,ňov&eacute,ho květu, mo&scaron,usu a hřejiv&yacute,ch t&oacute,nů santalov&eacute,ho dřeva.</p>
<p>Kategorie: květinově-ovocně-dřevit&aacute,.<br/>Hlavn&iacute, složky: tře&scaron,ňov&yacute, květ, mo&scaron,us, santalov&eacute, dřevo.</p>
<p>Cherish je &uacute,žasnou směs&iacute, spadaj&iacute,c&iacute, do skupiny květinově-ovocn&yacute,ch dřevit&yacute,ch parf&eacute,mů s v&yacute,razn&yacute,m a dlouhotrvaj&iacute,c&iacute,m působen&iacute,m. Jeho vůni si v&scaron,ichni zapamatuj&iacute,. Vyj&aacute,dř&iacute, va&scaron,i veselou povahu a je oslavou va&scaron,&iacute, osobnost, kter&aacute, přin&aacute,&scaron,&iacute, světlo do života v&scaron,ech kolem v&aacute,s.</p>
<p>&nbsp,</p>
<p><a style=""text-decoration: underline !important,"" href=""https://ce.avon.com/ingredients-warning/sk/1178410"" target=""_blank"">Podrobnosti o způsobu použit&iacute,, ingredienc&iacute,ch a varov&aacute,n&iacute,ch</a></p>
<p>&nbsp,</p>";"https://media.ce.avon.digital-catalogue.com/cz/c06_cz_2025/prod_1178410_1_613x613.jpg?v=1747663787";"https://media.ce.avon.digital-catalogue.com/default-shade.jpg?v=1621934601";="50";ml
2025;06;katalog;FRAGRANCE;FRAGRANCE;129;129;125;125;="03418";="03418";="03418";"Individual Blue EDT";"Individual Blue EDT";"Individual Blue";279.90;299.90;"<p><strong>Individual Blue for Him EDT 100 ml</strong></p>
<p>&nbsp,</p>
<ul>
<li>100 ml</li>
<li>kapradinově-aromatická vůně</li>
<li>hlavní složky: rozmarýn, levandule, grapefruit</li>
</ul>
<p>&nbsp,</p>
<p>Jasný a nesmlouvavý postoj každého individualisty. Neodolatelná svěžest v sobě ukrývá tóny levandule a grapefruitu a v kombinaci s rozmarýnem povznáší vaši fantazii.</p>
<p><strong>&nbsp,</strong></p>
<p>&nbsp,</p>
<p><a style=""text-decoration: underline !important"" href=""https://ce.avon.com/ingredients-warning/sk/1178953"" target=""_blank"">Podrobnosti o způsobu použití, ingrediencích a varováních</a></p>
<p>&nbsp,</p>";"https://media.ce.avon.digital-catalogue.com/cz/c06_cz_2025/prod_1178953_1_613x613.jpg?v=1747663792";"https://media.ce.avon.digital-catalogue.com/default-shade.jpg?v=1621934601";="100";ml
2025;06;katalog;FRAGRANCE;FRAGRANCE;27;27;23;23;="05264";="05264";="05264";"Incandessence EDP";"Incandessence EDP";"Incandessence";429.90;429.90;"<p><strong>Incandessence EDP 50 ml</strong></p>
<p>&nbsp,</p>
<p>Incandessence je květinová vůně, která vás rozzáří jiskřivými tóny bergamotu, jemnými akordy růže a drahocenného teakového dřeva.</p>
<p>&nbsp,</p>
<p><strong>Hlavní složky vůně:</strong>&nbsp,bergamot, růže, teakové dřevo</p>
<p>&nbsp,</p>
<p>&nbsp,</p>
<p><a style=""text-decoration: underline !important"" href=""https://ce.avon.com/ingredients-warning/sk/1181682"" target=""_blank"">Podrobnosti o způsobu použití, ingrediencích a varováních</a></p>
<p>&nbsp,</p>";"https://media.ce.avon.digital-catalogue.com/cz/c06_cz_2025/prod_1181682_1_613x613.jpg?v=1747663795";"https://media.ce.avon.digital-catalogue.com/default-shade.jpg?v=1621934601";="50";ml
2025;06;katalog;FRAGRANCE;FRAGRANCE;130;130;126;126;="23671";="23671";="23671";"Kuličkový deodorant antiperspirant Individual Blue";"Kuličkový deodorant antiperspirant Individual Blue";"Individual Blue";75.90;75.90;"<p><strong>Kuličkový deodorant antiperspirant Individual Blue</strong></p><p>&nbsp,</p><ul><li>Kategorie: svěží-aromatická-kapradinová. </li><li>Hlavní složky: rozmarýn, levandule, grapefruit. </li></ul><p>Pánský kuličkový deodorant antiperspirant s vůní Individual Blue EDT poskytuje pokožce celodenní ochranu. Osobitá a přímočará vůně - jako každý individualista. </p><p>Zchlaďte se tóny smyslné levandule a hořkého grapefruitu a nakonec povzneste svou mysl s jemným rozmarýnem. </p><p>Deodorant prodlouží trvanlivost vůně Individual Blue EDT. </p><p>&nbsp,</p><p>Použití: </p><p>Nanášejte na čistou pokožku podpaží.</p><p>&nbsp,</p><a target=""_blank"" href=""https://ce.avon.com/ingredients-warning/cs/1182123"" style=""text-decoration: underline !important"">Podrobnosti o způsobu použití, ingrediencích a varováních</a>
<p>&nbsp,</p>";"https://media.ce.avon.digital-catalogue.com/cz/c06_cz_2025/prod_1182123_1_613x613.jpg?v=1747663765";"https://media.ce.avon.digital-catalogue.com/default-shade.jpg?v=1621934601";="50";ml
2025;06;katalog;FRAGRANCE;FRAGRANCE;130;130;126;126;="28613";="28613";="28613";"Sprchový gel na tělo a vlasy Individual Blue";"Sprchový gel na tělo a vlasy Individual Blue";"Individual Blue";129.90;129.90;"<p><strong>Sprchový gel na vlasy a tělo Individual Blue - 250 ml</strong></p><p>&nbsp,</p><p>Krémový sprchový gel provoněný vůní Individual Blue EDT zanechá pokožku hydratovanou a vyživenou. Osobitá a přímočará vůně - jako každý individualista. Zchlaďte se tóny smyslné levandule a hořkého grapefruitu a nakonec povzneste svou mysl s jemným rozmarýnem. Sprchový gel prodlouží trvanlivost vůně Individual Blue EDT.</p><p><strong>kategorie:</strong> svěží-aromatická-kapradinová</p><p><strong>hlavní tóny</strong>: rozmarýna, levandule, grapefruit</p><p><strong>Použití</strong>: Naneste malé množství sprchové gelu do dlaní nebo na mycí houbu a napěňte. Vmasírujte do pokožky a opláchněte.</p><p>&nbsp,</p><a target=""_blank"" href=""https://ce.avon.com/ingredients-warning/cs/1182124"" style=""text-decoration: underline !important"">Podrobnosti o způsobu použití, ingrediencích a varováních</a>
<p>&nbsp,</p>";"https://media.ce.avon.digital-catalogue.com/cz/c06_cz_2025/prod_1182124_1_613x613.jpg?v=1747663801";"https://media.ce.avon.digital-catalogue.com/default-shade.jpg?v=1621934601";="250";ml
2025;06;katalog;FRAGRANCE;FRAGRANCE;100;100;96;96;="06866";="06866";="06866";"Kuličkový deodorant antiperspirant Incandessence";"Kuličkový deodorant antiperspirant Incandessence";"Incandescence";75.90;75.90;"<p><strong>Kuličkový deodorant antiperspirant Incandessence</strong></p>
<p>&nbsp,</p>
<p>Květinová kategorie</p>
<p>Hlavní složky: bergamot, růže, teakové dřevo </p>
<p>&nbsp,</p>
<p>Kuličkový deodorant antiperspirant s vůní Incandessence propůjčuje pocit svěžesti a celodenní ochrany. Zářivá vůně tvořená jiskřivým bergamotem, něžnými tóny růže a vzácného teakového dřeva. Zanechává pokožku příjemně provoněnou.</p>
<p>&nbsp,</p>
<p>Použití: Nanášejte na čistou pokožku.</p><p>&nbsp,</p><a target=""_blank"" href=""https://ce.avon.com/ingredients-warning/cs/1183369"" style=""text-decoration: underline !important"">Podrobnosti o způsobu použití, ingrediencích a varováních</a>
<p>&nbsp,</p>";"https://media.ce.avon.digital-catalogue.com/cz/c06_cz_2025/prod_1183369_1_613x613.jpg?v=1747663728";"https://media.ce.avon.digital-catalogue.com/default-shade.jpg?v=1621934601";="50";ml
2025;06;katalog;FRAGRANCE;FRAGRANCE;94;94;90;90;="00018";="00018";="00018";"Rare Pearls EDP";"Rare Pearls EDP";"Rare Pearls";399.90;429.90;"<p><strong>Rare Pearls EDP 50 ml</strong></p>
<p>&nbsp,</p>
<p>Nadčasová a romantická směs krémové magnólie, svěžího růžového dřeva a smyslného santalového dřeva.</p>
<p>&nbsp,</p>
<p>Hlavní složky: magnólie, růžové dřevo, santalové dřevo</p>
<p>&nbsp,</p>
<p>&nbsp,</p>
<p><a style=""text-decoration: underline !important"" href=""https://ce.avon.com/ingredients-warning/sk/1184283"" target=""_blank"">Podrobnosti o způsobu použití, ingrediencích a varováních</a></p>
<p>&nbsp,</p>";"https://media.ce.avon.digital-catalogue.com/cz/c06_cz_2025/prod_1184283_1_613x613.jpg?v=1747664137";"https://media.ce.avon.digital-catalogue.com/default-shade.jpg?v=1621934601";="50";ml
2025;06;katalog;FRAGRANCE;FRAGRANCE;101;101;97;97;="00083";="00083";="00083";"Attraction for Her EDP";"Attraction for Her EDP";"Attraction";699.90;699.90;"<p><strong>Attraction for Her EDP - 50 ml&nbsp,</strong></p><p>&nbsp,</p><p>Co mají společné zralé ostružiny, strhující černá orchidej a aroma pralinky? Je to Avon Attraction, vůně se svůdnou sílou. Použijte jej večer a nechte se obklopit nádhernou aurou orientálních květinových akordů, kořeněnou vůní čerstvě mletého pepře a nevinně sladkou vanilkou.</p><p>&nbsp,</p><ul><li>Složení: dřevitě ovocné</li><li>Kategorie: vůně pro zvláštní příležitosti</li><li>Hlavní tóny vůně: ostružiny, pižmo, vanilkový jantar</li><li>Další tóny vůně: ostružiny a růžový pepř</li><li>Srdce: jasmín, černá orchidej a pižmo</li><li>Základní tóny: jantar, madagaskarská vanilka, pralinka a labdanum</li></ul><p>&nbsp,</p><p>Poznejte náš kultovní produkt!</p><p>&nbsp,</p><p>Vůni Attraction for Her jsme podrobili důkladnému testování s nezávislou výzkumnou agenturou Ipsos.</p><p>Celkem 100 žen v Praze a Brně testovalo vůni Attraction for Her EDP proti vůni Chloé Nomade EDP.</p><p>Účastnice testovaly obě vůně z neoznačených balení a bez znalosti jejich ceny.</p><p>&nbsp,</p><p><strong>Jak jsme dopadli?</strong></p><p><strong>Celkem 66 % žen, kterým se líbila vůně Chloé Nomade EDP se líbila také vůně Attraction for Her EDP.*</strong></p><p>&nbsp,</p><p>Vyzkoušejte i vy naše kultovní produkty, které překonají vaše očekávání, ale ne váš rozpočet.</p><p>&nbsp,</p><p>*Na základě dvojitě zaslepeného testování vůní Avon Attraction for Her EdP a Chloé Nomade EdP, provedeného v&nbsp,červnu 2022 agenturou IPSOS, ve studiu v&nbsp,Praze a Brně, na vzorku 100 uživatelek parfémů ve věku 24-55 let. Počet žen, kterým se líbil Chloé Nomad, EDP N=62, pozitivní hodnocení na 6&nbsp,</p><p><strong>&nbsp,</strong></p><p>&nbsp,</p><a target=""_blank"" href=""https://ce.avon.com/ingredients-warning/cs/1184490"" style=""text-decoration: underline !important"">Podrobnosti o způsobu použití, ingrediencích a varováních</a>
<p>&nbsp,</p>";"https://media.ce.avon.digital-catalogue.com/cz/c06_cz_2025/prod_1184490_1_613x613.jpg?v=1747664124";"https://media.ce.avon.digital-catalogue.com/default-shade.jpg?v=1621934601";="50";ml
2025;06;katalog;FRAGRANCE;FRAGRANCE;88;88;84;84;="00703";="00703";="00703";"Attraction for Him EDT";"Attraction for Him EDT";"Attraction";699.90;699.90;"<p>Attraction for Him EDT - 75 ml</p>
<p>Přitažliv&aacute,, smysln&aacute, vůně, ve kter&eacute, se snoub&iacute, t&oacute,ny z&aacute,zvorov&eacute,ho kořene a mo&scaron,usu s v&yacute,razn&yacute,mi dřevit&yacute,mi akordy a společně vytv&aacute,řej&iacute, atraktivn&iacute,, dlouhotrvaj&iacute,c&iacute, vůni.</p>
<p>Kategorie: dřevitě-ambrov&aacute,</p>
<p>Hlavn&iacute, složky: z&aacute,zvorov&yacute, kořen, mo&scaron,us, dřevo</p>
<p>Luxusn&iacute, kvalita, souhlas&iacute, 80 % dot&aacute,zan&yacute,ch.*</p>
<p>*Na z&aacute,kladě spotřebitelsk&eacute,ho slep&eacute,ho testu se 125 &uacute,častn&iacute,ky v Polsku a Velk&eacute, Brit&aacute,nie, 2022. &Uacute,daj vych&aacute,z&iacute, z pod&iacute,lu respondentů, kteř&iacute, uvedli, že se jim vůně l&iacute,b&iacute, nebo ji miluj&iacute,.</p>
<p><a style=""text-decoration: underline !important,"" href=""https://ce.avon.com/ingredients-warning/cs/1184492"" target=""_blank"">Podrobnosti o způsobu použit&iacute,, ingredienc&iacute,ch a varov&aacute,n&iacute,ch</a></p>
<p>&nbsp,</p>";"https://media.ce.avon.digital-catalogue.com/cz/c06_cz_2025/prod_1184492_1_613x613.jpg?v=1747663758";"https://media.ce.avon.digital-catalogue.com/default-shade.jpg?v=1621934601";="75";ml
2025;06;katalog;FRAGRANCE;FRAGRANCE;130;130;126;126;="01792";="01792";="01792";"Sprchový gel na tělo a vlasy Attraction for Him";"Sprchový gel na tělo a vlasy Attraction for Him";"Attraction";129.90;129.90;"<p><strong>Sprchový gel na tělo a vlasy Attraction for Him 200 ml</strong></p><p>&nbsp,</p><p><strong>Kategorie:</strong> dřevitě-ambrová.</p><p><strong>Hlavní složky:</strong> zázvorový kořen, mošus, dřevo.</p><p>&nbsp,</p><p><strong>Účinky:&nbsp,</strong></p><p>Sprchový gel na tělo a vlasy s vůní Attraction for Him zanechává pokožku svěží a hydratovanou. Sexy dlouhotrvající vůně je kompozicí tónů zázvorového kořene, mošusu a dřeva. Při použití spolu s vůní zůstane vaše pokožka déle provoněná.</p><p>&nbsp,</p><p><strong>Použití:</strong> </p><p>Naneste malé množství do dlaní, na houbu nebo žínku. Napěňte, vmasírujte do pokožky a opláchněte. Vhodné pro každodenní použití.</p><p>&nbsp,</p><a target=""_blank"" href=""https://ce.avon.com/ingredients-warning/cs/1184495"" style=""text-decoration: underline !important"">Podrobnosti o způsobu použití, ingrediencích a varováních</a>
<p>&nbsp,</p>";"https://media.ce.avon.digital-catalogue.com/cz/c06_cz_2025/prod_1184495_1_613x613.jpg?v=1747664121";"https://media.ce.avon.digital-catalogue.com/default-shade.jpg?v=1621934601";="200";ml
2025;06;katalog;FRAGRANCE;FRAGRANCE;31;31;27;27;="36889";="36889";="36889";"Soft Musk EDT";"Soft Musk EDT";"Soft Musk";299.90;299.90;"<p><strong>Soft Musk EDT</strong></p>
<p>&nbsp,</p>
<p>Kategorie: květinově-dřevitá. </p>
<p>Hlavní složky: růže, jasmín, dřevitý mošus. </p>
<p>Bohatá kompozice hřejivého bílého mošusu se smyslnými květinovými tóny ylang-ylang, růže a jasmínu na základu jemných dřevitých akordů. </p><p>&nbsp,</p><a target=""_blank"" href=""https://ce.avon.com/ingredients-warning/cs/1186566"" style=""text-decoration: underline !important"">Podrobnosti o způsobu použití, ingrediencích a varováních</a>
<p>&nbsp,</p>";"https://media.ce.avon.digital-catalogue.com/cz/c06_cz_2025/prod_1186566_1_613x613.jpg?v=1747663820";"https://media.ce.avon.digital-catalogue.com/default-shade.jpg?v=1621934601";="50";ml
2025;06;katalog;COLOR;COLOR;76;76;72;72;="64782";="64782";="64782";"Hedvábný tekutý make-up Luxe SPF 20";"Hedvábný tekutý make-up Luxe SPF 20";"Beige Linen";379.90;379.90;"<p><strong><strong><strong><strong>Hedvábný tekutý make-up Luxe SPF 20</strong></strong></strong></strong></p><p>&nbsp,</p><p>Hedvábně jemný make-up s výtažky z bílých safírů dokonale splyne s každým tónem pleti. S ochranným faktorem SPF 20.</p><ul><li>dokonale splyne s každým tónem pleti</li><li>dodává pleti hydrataci a dokonale kryje</li><li>poskytuje střední až vysoké krytí</li></ul><p>Účinky:&nbsp,Hedvábně jemné složení s výtažky z bílých safírů pro luxusní a bezchybnou pleť. Dokonale splyne s tónem pleti během několik vteřin po aplikaci. Složení je lehké, prodyšné a poskytuje pleti hydrataci, bezchybné krytí a příjemnou vůni.<br>Nekomedogenní.<br>Dermatologicky a alergologicky testováno.<br>S ochranným faktorem SPF 20.</p><p>Použití:&nbsp,Naneste malé množství na pár míst na tváři a rozetřete prsty, houbičkou nebo štětečkem. Rozetřete výrobek obzvlášť pečlivě zejména v oblasti vlasové linie, dolní čelisti krku, abyste se vyhnuli efektu masky.</p><p>&nbsp,</p><a target=""_blank"" href=""https://ce.avon.com/ingredients-warning/cs/1186648"" style=""text-decoration: underline !important"">Podrobnosti o způsobu použití, ingrediencích a varováních</a>
<p>&nbsp,</p>";"https://media.ce.avon.digital-catalogue.com/cz/c06_cz_2025/prod_1186648_1_613x613.jpg?v=1747663739";"https://media.ce.avon.digital-catalogue.com/default-shade.jpg?v=1621934601";="30";g
